time,lat,lon,sea_water_temperature,qartod_sea_water_temperature_gap_flag,qartod_sea_water_temperature_valid_range_flag,qartod_sea_water_temperature_location_flag,qartod_sea_water_temperature_syntax_flag,qartod_sea_water_temperature_climatological_flag,qartod_sea_water_temperature_flat_line_flag,qartod_sea_water_temperature_gross_range_flag,qartod_sea_water_temperature_rate_of_change_flag,qartod_sea_water_temperature_spike_flag,qartod_sea_water_temperature_attenuated_signal_flag,qartod_sea_water_temperature_density_inversion_flag,qartod_sea_water_temperature_primary_flag,sea_water_electrical_conductivity,qartod_sea_water_electrical_conductivity_gap_flag,qartod_sea_water_electrical_conductivity_valid_range_flag,qartod_sea_water_electrical_conductivity_location_flag,qartod_sea_water_electrical_conductivity_syntax_flag,qartod_sea_water_electrical_conductivity_climatological_flag,qartod_sea_water_electrical_conductivity_flat_line_flag,qartod_sea_water_electrical_conductivity_gross_range_flag,qartod_sea_water_electrical_conductivity_rate_of_change_flag,qartod_sea_water_electrical_conductivity_spike_flag,qartod_sea_water_electrical_conductivity_attenuated_signal_flag,qartod_sea_water_electrical_conductivity_density_inversion_flag,qartod_sea_water_electrical_conductivity_primary_flag,sea_water_pressure,qartod_sea_water_pressure_gap_flag,qartod_sea_water_pressure_valid_range_flag,qartod_sea_water_pressure_location_flag,qartod_sea_water_pressure_syntax_flag,qartod_sea_water_pressure_climatological_flag,qartod_sea_water_pressure_flat_line_flag,qartod_sea_water_pressure_gross_range_flag,qartod_sea_water_pressure_rate_of_change_flag,qartod_sea_water_pressure_spike_flag,qartod_sea_water_pressure_pressure_flag,qartod_sea_water_pressure_attenuated_signal_flag,qartod_sea_water_pressure_density_inversion_flag,qartod_sea_water_pressure_primary_flag,sea_water_practical_salinity,qartod_sea_water_practical_salinity_gap_flag,qartod_sea_water_practical_salinity_valid_range_flag,qartod_sea_water_practical_salinity_location_flag,qartod_sea_water_practical_salinity_syntax_flag,qartod_sea_water_practical_salinity_climatological_flag,qartod_sea_water_practical_salinity_flat_line_flag,qartod_sea_water_practical_salinity_gross_range_flag,qartod_sea_water_practical_salinity_rate_of_change_flag,qartod_sea_water_practical_salinity_spike_flag,qartod_sea_water_practical_salinity_attenuated_signal_flag,qartod_sea_water_practical_salinity_density_inversion_flag,qartod_sea_water_practical_salinity_primary_flag,sea_water_ph,qartod_sea_water_ph_gap_flag,qartod_sea_water_ph_valid_range_flag,qartod_sea_water_ph_location_flag,qartod_sea_water_ph_syntax_flag,qartod_sea_water_ph_climatological_flag,qartod_sea_water_ph_flat_line_flag,qartod_sea_water_ph_gross_range_flag,qartod_sea_water_ph_rate_of_change_flag,qartod_sea_water_ph_spike_flag,qartod_sea_water_ph_attenuated_signal_flag,qartod_sea_water_ph_density_inversion_flag,qartod_sea_water_ph_primary_flag,sea_water_dissolved_oxygen,qartod_sea_water_dissolved_oxygen_gap_flag,qartod_sea_water_dissolved_oxygen_valid_range_flag,qartod_sea_water_dissolved_oxygen_location_flag,qartod_sea_water_dissolved_oxygen_syntax_flag,qartod_sea_water_dissolved_oxygen_climatological_flag,qartod_sea_water_dissolved_oxygen_flat_line_flag,qartod_sea_water_dissolved_oxygen_gross_range_flag,qartod_sea_water_dissolved_oxygen_rate_of_change_flag,qartod_sea_water_dissolved_oxygen_spike_flag,qartod_sea_water_dissolved_oxygen_attenuated_signal_flag,qartod_sea_water_dissolved_oxygen_density_inversion_flag,qartod_sea_water_dissolved_oxygen_primary_flag,sea_water_fluorescence,qartod_sea_water_fluorescence_gap_flag,qartod_sea_water_fluorescence_valid_range_flag,qartod_sea_water_fluorescence_location_flag,qartod_sea_water_fluorescence_syntax_flag,qartod_sea_water_fluorescence_climatological_flag,qartod_sea_water_fluorescence_flat_line_flag,qartod_sea_water_fluorescence_gross_range_flag,qartod_sea_water_fluorescence_rate_of_change_flag,qartod_sea_water_fluorescence_spike_flag,qartod_sea_water_fluorescence_attenuated_signal_flag,qartod_sea_water_fluorescence_density_inversion_flag,qartod_sea_water_fluorescence_primary_flag,sea_water_turbidity,qartod_sea_water_turbidity_gap_flag,qartod_sea_water_turbidity_valid_range_flag,qartod_sea_water_turbidity_location_flag,qartod_sea_water_turbidity_syntax_flag,qartod_sea_water_turbidity_climatological_flag,qartod_sea_water_turbidity_flat_line_flag,qartod_sea_water_turbidity_gross_range_flag,qartod_sea_water_turbidity_rate_of_change_flag,qartod_sea_water_turbidity_spike_flag,qartod_sea_water_turbidity_attenuated_signal_flag,qartod_sea_water_turbidity_density_inversion_flag,qartod_sea_water_turbidity_primary_flag,altitude,qartod_altitude_gap_flag,qartod_altitude_valid_range_flag,qartod_altitude_location_flag,qartod_altitude_syntax_flag,qartod_altitude_climatological_flag,qartod_altitude_flat_line_flag,qartod_altitude_gross_range_flag,qartod_altitude_rate_of_change_flag,qartod_altitude_spike_flag,qartod_altitude_attenuated_signal_flag,qartod_altitude_density_inversion_flag,qartod_altitude_primary_flag,depth,qartod_depth_gap_flag,qartod_depth_valid_range_flag,qartod_depth_location_flag,qartod_depth_syntax_flag,qartod_depth_climatological_flag,qartod_depth_flat_line_flag,qartod_depth_gross_range_flag,qartod_depth_rate_of_change_flag,qartod_depth_spike_flag,qartod_depth_attenuated_signal_flag,qartod_depth_density_inversion_flag,qartod_depth_primary_flag
2021-09-30 15:50:00,30.186678,-91.985467,11.486,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.803,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.305,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.445,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.112,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.337,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.126,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:00,30.186678,-91.985467,11.486,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.305,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.44,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.088,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.563,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.257,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:01,30.186678,-91.985467,11.487,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.306,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.45,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.305,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:01,30.186679,-91.985467,11.486,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.302,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.45,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.1,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.274,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:01,30.186679,-91.985467,11.487,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.805,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.445,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.274,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.128,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:01,30.186679,-91.985467,11.484,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.455,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.088,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.251,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:02,30.186679,-91.985467,11.485,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.46,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.088,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,4.813,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.278,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:02,30.18668,-91.985468,11.488,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.455,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.1,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.294,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:02,30.18668,-91.985468,11.486,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.299,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.455,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.05,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.259,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:02,30.18668,-91.985468,11.487,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.306,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.47,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.05,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.259,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:03,30.186681,-91.985469,11.488,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.805,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.299,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.43,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.289,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,14.128,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:03,30.186681,-91.985469,11.487,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.805,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.309,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.45,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.1,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.301,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,14.128,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:03,30.186681,-91.985469,11.488,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.805,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.455,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.088,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.341,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.128,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:03,30.186681,-91.985469,11.488,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.805,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.299,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.455,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.05,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.277,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.128,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:04,30.186682,-91.985469,11.488,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.804,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.306,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.45,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.163,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.25,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.277,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.127,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:04,30.186682,-91.985469,11.487,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.805,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.44,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.112,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.299,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.128,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:04,30.186682,-91.985469,11.487,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.805,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.312,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.44,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.138,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.299,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.128,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:04,30.186682,-91.985469,11.486,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.806,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.445,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.25,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.334,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.129,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:05,30.186684,-91.985469,11.487,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.806,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.304,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.45,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.2,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.334,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.129,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:50:05,30.186684,-91.985469,11.486,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,13.806,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.305,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.445,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.35,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.129,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
